x_media,x,y,referencia,ang_control,angulo
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,101,160,0,80
153,153,101,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
153,153,100,160,0,80
151,151,100,160,0,80
148,148,100,160,0,80
142,142,99,160,0,80
135,135,98,160,0,80
126,126,96,160,0,80
116,116,94,160,0,80
105,105,93,160,0,80
93,93,93,160,0,70
93,93,93,160,0,70
81,81,94,160,0,70
69,69,97,160,0,70
57,57,100,160,0,70
43,43,103,160,0,60
25,25,106,160,0,60
17,17,109,160,0,60
9,9,119,160,0,60
4,4,140,160,0,60
80.0,80.0,160.0,160,0,70
80.0,80.0,160.0,160,0,70
80.0,80.0,160.0,160,0,70
80.0,80.0,160.0,160,0,70
80.0,80.0,160.0,160,0,70
80.0,80.0,160.0,160,0,70
80.0,80.0,160.0,160,0,70
80.0,80.0,160.0,160,0,70
80.0,80.0,160.0,160,0,70
3,3,150,160,0,60
8,8,130,160,0,60
15,15,114,160,0,60
27,27,108,160,0,60
50,50,107,160,0,60
72,72,106,160,0,70
92,92,104,160,0,70
111,111,103,160,0,80
111,111,103,160,0,80
130,130,102,160,0,80
142,142,97,160,0,80
138,138,87,160,0,80
131,131,81,160,0,80
118,118,77,160,0,80
117,117,73,160,0,80
118,118,70,160,0,80
125,125,67,160,0,80
132,132,65,160,0,80
137,137,64,160,0,80
143,143,63,160,0,80
149,149,62,160,0,80
149,149,62,160,0,80
157,157,62,160,0,80
154,154,60,160,0,80
153,153,58,160,0,80
153,153,57,160,0,80
155,155,57,160,0,80
156,156,57,160,0,80
156,156,57,160,0,80
155,155,57,160,0,80
154,154,56,160,0,80
