x_media,x,y,referencia,ang_control,angulo
136.6,43,74,160,0,74.77871072393792
113.2,43,74,160,0,61.44558444349662
91,49,77,160,0,50.26239539959512
68.8,49,77,160,0,42.30494351942018
47,51,78,160,0,35.96703030102891
49,53,79,160,0,36.119340849479755
51.6,56,78,160,0,37.10595896852016
53.6,59,77,160,0,37.95690918666559
55.6,59,77,160,0,38.485371993581914
58,63,76,160,0,39.472459848343824
61.2,69,75,160,0,40.70619692037184
65,75,75,160,0,41.82016988013577
69.6,82,75,160,0,43.236604826608385
76.2,92,75,160,0,45.407309106672756
82,92,75,160,0,47.45904399010462
89.2,105,75,160,0,50.207691819422244
97.6,117,76,160,0,53.3929251873925
106,124,76,160,0,57.264773727892404
113.8,131,76,160,0,61.18920625702693
123.6,141,77,160,0,66.31994368051345
133,152,78,160,0,71.77492488864554
140,152,78,160,0,76.2930389959202
147.6,162,78,160,0,81.40091128922252
155.8,172,79,160,0,87.0317659701283
164.2,183,79,160,0,92.9682340298717
173,196,79,160,0,99.11786275379579
181.8,196,79,160,0,105.06341459362281
186.6,186,79,160,0,108.17992478223447
187,174,80,160,0,108.6495387540514
184.8,172,80,160,0,107.22343619113147
180.8,176,80,160,0,104.57421619803874
176.4,174,81,160,0,101.72773580870233
172.8,168,82,160,0,99.31932139135952
171.8,169,82,160,0,98.60259179711026
171.8,172,82,160,0,98.60259179711026
171,172,83,160,0,98.13010235415597
170.4,171,84,160,0,97.79207807821844
171,171,86,160,0,98.45502767717744
171.6,172,88,160,0,99.15233904940199
171.6,172,88,160,0,99.15233904940199
171.8,173,94,160,0,100.13668964777807
172.4,174,95,160,0,100.80049913378231
173.2,175,94,160,0,101.3099324740202
174,176,92,160,0,101.63363399894044
175,177,91,160,0,102.2647737278924
176,178,91,160,0,103.0552472237966
177.2,180,91,160,0,103.9971604047433
178.4,181,91,160,0,104.93141717813755
179.4,181,90,160,0,105.49033309085871
180.2,181,89,160,0,105.88142594665501
180.6,180,89,160,0,106.17960253946465
180.2,178,88,160,0,105.6717590638049
179.6,178,88,160,0,105.22818133808758
179,178,88,160,0,104.78272604261568
178.6,179,89,160,0,104.67998918210185
178.8,181,91,160,0,105.24106528673106
179.6,182,95,160,0,106.78007908373715
181,185,96,160,0,108.16595652922553
