x_media,x,y,referencia,ang_control,angulo
166.2,191,95,160,0,95.44865144135984
172.4,191,95,160,0,100.80049913378231
178.6,191,95,160,0,105.96867740289753
184.8,191,95,160,0,110.88377658864437
191,191,95,160,0,115.49755149333778
191,191,96,160,0,115.84438755456033
191,191,96,160,0,115.84438755456033
191,191,96,160,0,115.84438755456033
191,191,96,160,0,115.84438755456033
191,191,96,160,0,115.84438755456033
191,191,96,160,0,115.84438755456033
191.2,192,96,160,0,115.989233583833
191.4,192,96,160,0,116.13372346954033
191.4,191,96,160,0,116.13372346954033
191.4,191,96,160,0,116.13372346954033
191.4,191,97,160,0,116.49224844686509
191.2,191,98,160,0,116.71272038493811
190.8,190,98,160,0,116.41700039673366
190.6,190,100,160,0,117.02158159117704
190.2,189,101,160,0,117.10629075429571
189.8,189,102,160,0,117.19378620794129
189.4,189,102,160,0,116.88029300022846
189.4,190,101,160,0,116.48730932585451
189.6,191,100,160,0,116.25865955480728
190.2,192,99,160,0,116.33918199425845
191,193,99,160,0,116.93952806380082
191.8,193,99,160,0,117.53354817516421
192.6,194,99,160,0,118.12121611232736
192.8,192,99,160,0,118.26713806234622
192,188,98,160,0,117.2995722113328
189.6,181,96,160,0,114.82054133548907
185.4,172,93,160,0,110.76194226683806
179.2,163,88,160,0,104.93141717813754
171.8,155,87,160,0,99.18208719292105
165.2,155,87,160,0,94.07446105980566
159,150,88,160,0,89.20427644726072
153.8,146,88,160,0,85.0783377138048
149.2,140,89,160,0,81.35088745113119
144.4,131,92,160,0,77.07924966416844
138.4,125,96,160,0,71.3504612459486
132.2,119,97,160,0,66.18957849956523
126.8,119,97,160,0,62.21148123057649
121.4,113,97,160,0,58.504264516514944
116.6,107,96,160,0,55.85782308109134
111.6,100,95,160,0,53.32806329229162
106.8,95,93,160,0,51.549375845724455
101.6,93,93,160,0,48.92323262254766
97,90,93,160,0,46.76239102366051
93.6,90,93,160,0,45.25770041900022
91.2,88,93,160,0,44.240601148713495
90,89,93,160,0,43.74554837731847
89.2,89,93,160,0,43.42040059387777
89,89,93,160,0,43.339717631017194
89.2,91,93,160,0,43.42040059387777
90.8,96,93,160,0,44.07459798822835
92.2,96,93,160,0,44.65996969223704
94.8,102,93,160,0,45.78007587485117
98.8,109,94,160,0,47.16107948822638
103.8,116,94,160,0,49.58510237850864
109.2,123,95,160,0,51.99100562694601
114.6,123,95,160,0,55.0671818670773
120.2,130,95,160,0,58.52054380732522
125.6,136,95,160,0,62.110829602324145
130.8,142,95,160,0,65.80891693677665
135.4,146,95,160,0,69.27027325930946
140,146,95,160,0,72.89727103094764
144.2,151,96,160,0,76.13239704438543
148,155,96,160,0,79.38034472384487
151.4,159,97,160,0,82.22671728244876
154.8,163,97,160,0,85.28152050132353
158.8,166,97,160,0,88.90878377473742
161.8,166,97,160,0,91.63657704161672
164.8,170,96,160,0,94.28915332881903
168,175,96,160,0,97.1250163489018
170.4,175,96,160,0,99.22988624372772
173.8,183,95,160,0,101.98635653037483
177.2,183,95,160,0,104.82163425153152
180.8,188,96,160,0,108.0041616059134
184.4,193,96,160,0,110.86934779483387
188.8,197,96,160,0,114.22774531795417
192.4,201,95,160,0,116.49448990793138
196.8,205,95,160,0,119.51653665595737
200.2,205,95,160,0,121.73519706888459
203,207,95,160,0,123.48616881551298
205.4,209,95,160,0,124.9328181329227
207,209,95,160,0,125.8698235177213
207.2,206,95,160,0,125.98542151303766
206.8,203,96,160,0,126.17613805695953
204.8,197,96,160,0,124.99202019855866
201,190,95,160,0,122.24246783912332
195.2,180,95,160,0,118.43724902688857
187.8,169,95,160,0,113.15602307756248
178.8,158,95,160,0,106.13149603255033
168.6,146,95,160,0,97.53689718827191
157.4,134,96,160,0,87.67363819642495
146.2,124,97,160,0,77.64464013491646
135.8,117,98,160,0,68.67817568169919
126.6,112,98,160,0,61.688223695658074
119.8,112,98,160,0,57.041145215023015
114,105,98,160,0,53.42696902148067
108.8,98,97,160,0,50.89929410382304
103.8,92,96,160,0,48.7128232860331
98.6,86,96,160,0,46.187780588153196
92.8,83,96,160,0,43.60281897270362
88.4,83,96,160,0,41.792088304449436
85.6,84,95,160,0,41.14227956035402
83,79,95,160,0,40.169580041710056
81.2,77,96,160,0,39.08290785816846
80.4,79,97,160,0,38.360109986882954
81,86,97,160,0,38.571252251170144
83.6,97,96,160,0,39.95278500138857
87.2,97,96,160,0,41.31937782696954
93,106,96,160,0,43.68811221749589
100.2,115,96,160,0,46.943053433539404
109.2,131,95,160,0,51.99100562694601
119.6,149,93,160,0,58.91065011469228
133.4,166,92,160,0,68.63573192598545
145.4,166,92,160,0,77.88222794952678
158.6,181,91,160,0,88.83763642649726
171,193,90,160,0,98.93059010041898
181.8,203,91,160,0,107.533516186061
190.6,210,92,160,0,114.22774531795416
199.4,210,92,160,0,120.08850716770813
206,214,94,160,0,124.87532834460218
210.8,217,96,160,0,128.44078875700546
213.8,218,98,160,0,130.9495469442914
215.4,218,99,160,0,132.2456257693927
217,218,99,160,0,133.05851360908562
217.2,215,100,160,0,133.63141919304687
216.8,215,100,160,0,133.43064519525103
216.2,215,100,160,0,133.12696731547936
215,212,100,160,0,132.51044707800085
213.8,212,100,160,0,131.88152034580042
