x_media,x,y,referencia,ang_control,angulo
159.68,152,67,160,0,85
159.36,152,67,160,0,85
159.04,152,67,160,0,85
158.72,152,68,160,0,85
158.4,152,69,160,0,85
158.08,152,69,160,0,85
157.8,153,71,160,0,85
157.56,154,73,160,0,85
157.36,155,76,160,0,85
157.24,157,80,160,0,85
157.12,157,80,160,0,85
157.12,160,85,160,0,85
157.2,162,91,160,0,85
157.4,165,99,160,0,85
157.76,169,104,160,0,85
158.12,169,104,160,0,85
158.64,173,105,160,0,85
159.36,178,106,160,0,85
160.28,183,107,160,0,95
161.4,188,107,160,0,95
162.52,188,107,160,0,95
163.92,195,108,160,0,95
165.6,202,108,160,0,95
167.56,209,109,160,0,95
169.76,215,110,160,0,95
172.28,215,110,160,0,95
175,220,112,160,0,95
177.84,223,114,160,0,95
180.8,226,114,160,0,95
183.8,227,109,160,0,95
186.8,227,109,160,0,95
189.32,216,61,160,0,95
191.56,210,18,160,0,95
193.92,214,22,160,0,95
196.32,217,26,160,0,95
198.72,217,26,160,0,95
201.2,222,32,160,0,100
203.84,228,42,160,0,100
206.64,235,52,160,0,100
209.64,244,67,160,0,100
212.64,244,67,160,0,100
215.96,256,85,160,0,100
219.4,264,102,160,0,100
222.68,265,105,160,0,100
225.76,265,105,160,0,100
228.88,266,108,160,0,100
231.76,267,111,160,0,100
234.32,266,114,160,0,100
236.6,266,117,160,0,100
238.64,266,117,160,0,100
240.56,263,116,160,0,100
241.56,245,79,160,0,100
241.2,214,19,160,0,100
240.72,214,26,160,0,100
240.2,214,26,160,0,100
239.76,216,35,160,0,100
239.84,218,48,160,0,100
240.32,222,64,160,0,100
240.64,222,64,160,0,100
241.12,229,87,160,0,100
241.68,231,104,160,0,100
241.84,226,108,160,0,100
241.56,221,111,160,0,100
241,221,111,160,0,100
239.76,213,115,160,0,100
238.2,205,118,160,0,100
235.68,193,109,160,0,100
231.28,154,16,160,0,100
226.84,154,16,160,0,100
222.16,148,22,160,0,100
217.24,143,34,160,0,100
212.04,137,49,160,0,100
206.52,128,72,160,0,100
201,128,72,160,0,100
195.08,118,101,160,0,95
188.68,103,106,160,0,95
182.32,86,111,160,0,95
176.52,69,115,160,0,95
170.72,69,115,160,0,95
164.16,50,119,160,0,95
158.2,67,15,160,0,85
151.72,56,22,160,0,85
145.08,56,22,160,0,85
137.88,42,34,160,0,85
129.8,27,48,160,0,85
121.24,17,57,160,0,85
112.68,12,53,160,0,85
104.32,12,53,160,0,85
95.8,8,57,160,0,80
87.8,13,54,160,0,80
80.92,33,20,160,0,80
74.96,44,8,160,0,80
70.56,44,8,160,0,80
66.2,45,13,160,0,80
62.12,46,19,160,0,80
58.4,50,29,160,0,80
54.92,50,43,160,0,80
51.8,50,43,160,0,80
48.64,49,61,160,0,70
45.8,47,84,160,0,70
43.88,55,100,160,0,70
43.4,74,106,160,0,70
43.6,74,106,160,0,70
44.8,99,110,160,0,70
48.12,133,113,160,0,70
52.56,178,92,160,0,80
60.16,246,22,160,0,80
69.6,292,40,160,0,80
79.6,292,40,160,0,80
81.72,80.0,160.0,160,0,80
84.24,80.0,160.0,160,0,80
86.96,80.0,160.0,160,0,80
89.68,80.0,160.0,160,0,80
92.56,80.0,160.0,160,0,80
95.24,80.0,160.0,160,0,80
97.12,80.0,160.0,160,0,80
98.56,80.0,160.0,160,0,80
100.0,80.0,160.0,160,0,80
101.4,80.0,160.0,160,0,85
