x_media,x,y,referencia,ang_control,angulo
160.18,169,102,160,0,95
160.36,169,102,160,0,95
160.52,168,102,160,0,95
160.66,167,102,160,0,95
160.8,167,102,160,0,95
160.94,167,102,160,0,95
161.08,167,101,160,0,95
161.22,167,101,160,0,95
161.36,167,102,160,0,95
161.5,167,101,160,0,95
161.64,167,101,160,0,95
161.78,167,101,160,0,95
161.92,167,101,160,0,95
162.06,167,101,160,0,95
162.2,167,101,160,0,95
162.34,167,101,160,0,95
162.48,167,101,160,0,95
162.62,167,101,160,0,95
162.78,168,101,160,0,95
162.92,167,101,160,0,95
163.06,167,101,160,0,95
163.22,168,102,160,0,95
163.38,168,102,160,0,95
163.54,168,102,160,0,95
163.7,168,102,160,0,95
163.86,168,102,160,0,95
164.02,168,102,160,0,95
164.2,169,102,160,0,95
164.38,169,102,160,0,95
164.56,169,102,160,0,95
164.74,169,102,160,0,95
164.92,169,103,160,0,95
165.12,170,103,160,0,95
165.32,170,103,160,0,95
165.52,170,103,160,0,95
165.72,170,103,160,0,95
165.94,171,103,160,0,95
166.16,171,103,160,0,95
166.38,171,104,160,0,95
166.6,171,104,160,0,95
166.82,171,104,160,0,95
167.04,171,104,160,0,95
167.28,172,105,160,0,95
167.52,172,106,160,0,95
167.78,173,107,160,0,95
168.02,172,106,160,0,95
168.26,172,106,160,0,95
168.52,173,107,160,0,95
168.78,173,107,160,0,95
169.06,174,108,160,0,95
169.16,174,108,160,0,95
169.26,174,108,160,0,95
169.38,174,107,160,0,95
169.54,175,108,160,0,95
169.7,175,108,160,0,95
169.88,176,109,160,0,95
170.06,176,109,160,0,95
170.24,176,109,160,0,95
170.4,175,108,160,0,95
170.56,175,107,160,0,95
170.68,173,106,160,0,95
170.74,170,105,160,0,95
170.68,164,104,160,0,95
170.54,160,104,160,0,95
170.28,154,103,160,0,95
169.82,144,104,160,0,95
168.98,125,102,160,0,95
167.92,114,89,160,0,95
166.64,104,69,160,0,95
165.14,92,58,160,0,95
163.62,91,46,160,0,95
