x_media,x,y,referencia,ang_control,angulo
159,155,115,160,0,90
158,155,115,160,0,90
157,155,115,160,0,90
156,155,115,160,0,90
155,155,115,160,0,90
155,155,115,160,0,90
155,155,115,160,0,90
155,155,115,160,0,90
155.2,156,116,160,0,90
155.4,156,117,160,0,90
155.8,157,117,160,0,90
156.2,157,118,160,0,90
156.8,158,119,160,0,90
157.2,158,119,160,0,90
157.8,159,120,160,0,90
158.2,159,121,160,0,90
158.8,160,121,160,0,90
159,159,120,160,0,90
158.8,157,110,160,0,90
158.4,157,110,160,0,90
155.6,145,57,160,0,90
150.8,136,15,160,0,90
146.2,136,17,160,0,85
142,136,20,160,0,85
137.8,136,20,160,0,85
136,136,23,160,0,85
136.2,137,26,160,0,85
136.4,137,33,160,0,85
137,139,40,160,0,85
137.6,139,40,160,0,85
138.8,142,48,160,0,85
140.8,147,57,160,0,85
144,153,67,160,0,85
148.2,160,82,160,0,85
153.8,167,101,160,0,90
158.8,167,101,160,0,90
163.8,172,105,160,0,90
169,179,107,160,0,90
174.4,187,110,160,0,95
179.8,194,112,160,0,95
185.2,194,112,160,0,95
190.8,200,115,160,0,95
195.8,204,118,160,0,95
200,208,119,160,0,95
201.6,202,79,160,0,95
199.4,183,16,160,0,95
195.6,181,21,160,0,95
190.8,180,27,160,0,95
185,179,37,160,0,95
180.4,179,49,160,0,95
179.4,178,64,160,0,95
179,179,87,160,0,95
178.4,177,102,160,0,95
177.2,173,106,160,0,95
175,168,109,160,0,95
172,163,114,160,0,95
167.4,156,117,160,0,90
161.8,149,118,160,0,90
154.2,135,13,160,0,90
146.6,130,19,160,0,85
140,130,19,160,0,85
133,121,38,160,0,85
127,119,54,160,0,85
123.4,117,76,160,0,85
121,118,100,160,0,85
118.6,118,100,160,0,85
120.4,130,110,160,0,85
122.6,130,110,160,0,85
126.8,138,113,160,0,85
132.8,148,117,160,0,85
140.8,158,113,160,0,85
148.8,170,15,160,0,85
158.6,179,22,160,0,90
169,190,34,160,0,90
180.2,204,48,160,0,95
193.2,223,71,160,0,95
208.4,246,101,160,0,95
225.6,265,107,160,0,100
243.8,281,111,160,0,100
261.4,292,112,160,0,105
275.8,295,107,160,0,105
279.8,266,13,160,0,105
280.6,269,20,160,0,105
278.2,269,30,160,0,105
273.8,270,42,160,0,105
268.4,268,60,160,0,105
268.8,268,60,160,0,105
268.6,268,85,160,0,105
263.2,242,107,160,0,105
253.6,222,112,160,0,105
244.4,222,112,160,0,100
230.4,198,117,160,0,100
210.4,168,112,160,0,100
184,110,15,160,0,95
156.8,86,25,160,0,90
123.6,56,42,160,0,85
88.4,22,63,160,0,80
55.8,5,62,160,0,75
49.8,80.0,160.0,160,0,75
48.6,80.0,160.0,160,0,75
53.4,80.0,160.0,160,0,75
65.0,80.0,160.0,160,0,75
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
64.4,2,15,160,0,75
49.4,5,22,160,0,75
34.4,5,22,160,0,75
19.8,7,34,160,0,70
4.8,5,39,160,0,70
5,3,53,160,0,70
18.2,71,2,160,0,70
33.4,81,5,160,0,75
52.4,102,11,160,0,75
75.4,120,15,160,0,80
103.6,144,23,160,0,80
118.2,144,23,160,0,85
135.4,167,35,160,0,85
153.2,191,52,160,0,90
173.6,222,82,160,0,95
196.2,257,106,160,0,95
218.8,257,106,160,0,100
245.2,299,115,160,0,100
223.0,80.0,160.0,160,0,100
194.6,80.0,160.0,160,0,95
159.2,80.0,160.0,160,0,90
123.8,80.0,160.0,160,0,85
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
80.0,80.0,160.0,160,0,80
81.8,89,1,160,0,80
97.8,160,4,160,0,80
114.6,164,9,160,0,85
131.4,164,9,160,0,85
149,168,15,160,0,85
166.2,175,25,160,0,90
169.4,176,41,160,0,90
171.2,173,64,160,0,95
173,173,64,160,0,95
171.6,161,96,160,0,95
166.4,149,105,160,0,90
164.6,167,105,160,0,90
164.2,171,109,160,0,90
163.8,171,109,160,0,90
164.6,165,103,160,0,90
166.8,160,109,160,0,90
165.6,161,131,160,0,90
163.8,162,112,160,0,90
162,162,112,160,0,90
161,160,106,160,0,90
160.6,158,112,160,0,90
160.2,159,109,160,0,90
159.6,159,109,160,0,90
159.2,160,121,160,0,90
159.2,160,121,160,0,90
159.2,158,125,160,0,90
160,163,129,160,0,90
160.8,163,121,160,0,90
161.4,163,121,160,0,90
161.6,161,125,160,0,90
162.6,163,121,160,0,90
162.8,164,124,160,0,90
163,164,124,160,0,90
162.2,159,126,160,0,90
161.8,159,127,160,0,90
161.2,160,127,160,0,90
160.4,160,127,160,0,90
159.6,160,127,160,0,90
159.6,159,129,160,0,90
159.6,159,128,160,0,90
159.6,160,128,160,0,90
159.6,160,128,160,0,90
159.6,160,128,160,0,90
159.8,160,127,160,0,90
160,160,127,160,0,90
160,160,127,160,0,90
160,160,128,160,0,90
159.8,159,128,160,0,90
159.6,159,128,160,0,90
159.6,160,128,160,0,90
159.6,160,128,160,0,90
159.6,160,128,160,0,90
159.8,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
160,160,128,160,0,90
