x_media,x,y,referencia,ang_control,angulo
163.42857142857142,184,98,160,0,95
166.85714285714286,184,98,160,0,95
170.28571428571428,184,98,160,0,95
173.57142857142858,183,98,160,0,95
176.85714285714286,183,98,160,0,95
180.28571428571428,184,98,160,0,95
183.71428571428572,184,98,160,0,95
183.71428571428572,184,98,160,0,95
183.71428571428572,184,98,160,0,95
183.71428571428572,184,98,160,0,95
183.85714285714286,184,98,160,0,95
184,184,98,160,0,95
184,184,99,160,0,95
184,184,99,160,0,95
184,184,99,160,0,95
184,184,99,160,0,95
184,184,99,160,0,95
184,184,98,160,0,95
183.85714285714286,183,97,160,0,95
183.71428571428572,183,97,160,0,95
183.57142857142858,183,96,160,0,95
183.42857142857142,183,96,160,0,95
183.28571428571428,183,97,160,0,95
183.14285714285714,183,97,160,0,95
183,183,97,160,0,95
183,183,96,160,0,95
183,183,97,160,0,95
183,183,100,160,0,95
183.14285714285714,184,100,160,0,95
183.28571428571428,184,100,160,0,95
183.42857142857142,184,101,160,0,95
183.57142857142858,184,101,160,0,95
183.71428571428572,184,101,160,0,95
183.85714285714286,184,102,160,0,95
184,184,102,160,0,95
183.85714285714286,183,104,160,0,95
183.71428571428572,183,106,160,0,95
183.71428571428572,184,109,160,0,95
183.71428571428572,184,110,160,0,95
183.71428571428572,184,110,160,0,95
183.71428571428572,184,111,160,0,95
183.71428571428572,184,111,160,0,95
184,185,111,160,0,95
184.28571428571428,185,110,160,0,95
184.42857142857142,185,110,160,0,95
184.57142857142858,185,110,160,0,95
184.85714285714286,186,111,160,0,95
185.28571428571428,187,112,160,0,95
185.71428571428572,187,112,160,0,95
186.14285714285714,188,113,160,0,95
186.57142857142858,188,113,160,0,95
187.14285714285714,189,114,160,0,95
188.14285714285714,192,114,160,0,95
189.28571428571428,194,114,160,0,95
190.57142857142858,196,114,160,0,95
192.42857142857142,200,114,160,0,95
194.71428571428572,204,114,160,0,95
197,204,114,160,0,95
200,210,113,160,0,95
202.71428571428572,211,113,160,0,100
205.14285714285714,211,113,160,0,100
207.71428571428572,214,113,160,0,100
210.28571428571428,218,113,160,0,100
212.57142857142858,220,113,160,0,100
215,221,113,160,0,100
217,224,112,160,0,100
219.42857142857142,228,112,160,0,100
222.28571428571428,231,112,160,0,100
225.14285714285714,234,112,160,0,100
227.42857142857142,234,112,160,0,100
229.71428571428572,236,112,160,0,100
232.28571428571428,239,112,160,0,100
234.85714285714286,242,111,160,0,100
237,243,111,160,0,100
238.85714285714286,244,111,160,0,100
