x_media,x,y,referencia,ang_control,angulo
158.7,147,12,160,0.02715668402777841,89.97284331597223
157.4,147,12,160,0.05446006944444411,89.94553993055555
156.1,147,12,160,0.08191015625000032,89.91808984375
154.8,147,12,160,0.1095069444444438,89.89049305555555
153.5,147,12,160,0.1372504340277778,89.86274956597222
152.2,147,12,160,0.16514062500000062,89.834859375
150.9,147,12,160,0.1931775173611108,89.80682248263889
149.6,147,12,160,0.22136111111111145,89.77863888888889
148.3,147,12,160,0.2496914062499994,89.75030859375
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,11,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,11,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
147,147,12,160,0.27816840277777777,89.72183159722222
