x_media,x,y,referencia,ang_control,angulo
156.4,142,114,160,0.1494374999999994,89.8505625
152.6,141,115,160,0.30595659722222285,89.69404340277778
148.8,141,115,160,0.461222222222221,89.53877777777778
145,141,115,160,0.615234375,89.384765625
141.2,141,115,160,0.7679930555555567,89.23200694444445
141.2,142,115,160,0.7679930555555567,89.23200694444445
141.4,142,115,160,0.7599843749999994,89.240015625
141.6,142,115,160,0.7519722222222228,89.24802777777778
141.8,142,115,160,0.7439565972222211,89.25604340277778
142,142,114,160,0.7359375,89.2640625
142,142,115,160,0.7359375,89.2640625
142,142,115,160,0.7359375,89.2640625
142,142,115,160,0.7359375,89.2640625
142,142,115,160,0.7359375,89.2640625
142,142,115,160,0.7359375,89.2640625
142,142,115,160,0.7359375,89.2640625
142,142,115,160,0.7359375,89.2640625
142,142,115,160,0.7359375,89.2640625
142,142,115,160,0.7359375,89.2640625
142,142,115,160,0.7359375,89.2640625
142,142,115,160,0.7359375,89.2640625
142,142,114,160,0.7359375,89.2640625
141.8,141,114,160,0.7439565972222211,89.25604340277778
141.8,142,114,160,0.7439565972222211,89.25604340277778
141.8,142,115,160,0.7439565972222211,89.25604340277778
141.8,142,115,160,0.7439565972222211,89.25604340277778
141.8,142,115,160,0.7439565972222211,89.25604340277778
142,142,115,160,0.7359375,89.2640625
142,142,115,160,0.7359375,89.2640625
142,142,116,160,0.7359375,89.2640625
142.2,143,117,160,0.7279149305555568,89.27208506944444
142.4,143,117,160,0.7198888888888882,89.28011111111111
142.8,144,118,160,0.7038263888888878,89.29617361111112
143.2,144,118,160,0.6877500000000014,89.31224999999999
143.6,144,120,160,0.6716597222222229,89.32834027777778
144,145,121,160,0.6555555555555554,89.34444444444445
144.6,146,120,160,0.6313732638888896,89.36862673611111
145,146,121,160,0.615234375,89.384765625
145.6,147,121,160,0.5910000000000005,89.409
146.4,148,122,160,0.5586388888888882,89.4413611111111
147,148,122,160,0.5343315972222221,89.46566840277778
147.6,149,122,160,0.5099930555555562,89.49000694444445
148.4,150,123,160,0.47749305555555493,89.52250694444444
149.2,151,123,160,0.4449375000000012,89.5550625
150,152,123,160,0.41232638888888884,89.58767361111111
151,153,122,160,0.371484375,89.628515625
151.8,153,122,160,0.3387482638888877,89.66125173611111
152.6,154,118,160,0.30595659722222285,89.69404340277778
153.2,154,109,160,0.2813263888888901,89.71867361111111
152.6,149,85,160,0.30595659722222285,89.69404340277778
150.4,142,6,160,0.3959999999999994,89.604
147.8,140,6,160,0.5018732638888876,89.49812673611112
145.2,141,7,160,0.6071597222222235,89.39284027777778
142.6,141,7,160,0.7118593750000006,89.288140625
141.6,144,8,160,0.7519722222222228,89.24802777777778
143.2,150,9,160,0.6877500000000014,89.31224999999999
145.4,151,11,160,0.5990815972222215,89.40091840277778
147.4,151,12,160,0.5181093749999994,89.481890625
149.4,151,13,160,0.4367899305555549,89.56321006944445
150.2,148,14,160,0.40416493055555675,89.59583506944445
149.8,148,14,160,0.4204843749999987,89.579515625
149.6,150,15,160,0.42863888888888957,89.57136111111112
149.8,152,17,160,0.4204843749999987,89.579515625
150.2,153,18,160,0.40416493055555675,89.59583506944445
151.6,155,19,160,0.3469375000000006,89.6530625
153.2,156,21,160,0.2813263888888901,89.71867361111111
155,159,22,160,0.2072482638888889,89.79275173611111
156.4,159,22,160,0.1494374999999994,89.8505625
157.6,159,24,160,0.09975000000000062,89.90025
159,162,25,160,0.04162326388888889,89.9583767361111
160.6,164,27,160,-0.024999999999999366,90.025
162.2,167,29,160,-0.0916666666666654,90.09166666666667
164.6,171,31,160,-0.19166666666666604,90.19166666666666
167,171,31,160,-0.2916666666666667,90.29166666666667
169.4,174,33,160,-0.39166666666666733,90.39166666666667
171.8,176,35,160,-0.491666666666668,90.49166666666667
173.8,177,37,160,-0.5750000000000013,90.575
175.2,178,39,160,-0.6333333333333322,90.63333333333333
177,180,42,160,-0.7083333333333333,90.70833333333333
178.2,180,42,160,-0.7583333333333321,90.75833333333333
179.4,182,46,160,-0.808333333333334,90.80833333333334
181,185,50,160,-0.875,90.875
182.8,187,54,160,-0.9500000000000013,90.95
184.8,190,59,160,-1.0333333333333345,91.03333333333333
187.2,192,64,160,-1.133333333333332,91.13333333333333
189.2,192,64,160,-1.2166666666666655,91.21666666666667
191.4,196,69,160,-1.3083333333333338,91.30833333333334
193.8,199,75,160,-1.4083333333333345,91.40833333333333
196.8,205,82,160,-1.5333333333333345,91.53333333333333
200,208,88,160,-1.6666666666666665,91.66666666666667
203.6,210,89,160,-1.8166666666666662,91.81666666666666
206.4,210,89,160,-1.9333333333333338,91.93333333333334
209,212,89,160,-2.0416666666666665,92.04166666666667
210.8,214,90,160,-2.116666666666668,92.11666666666667
212.4,216,92,160,-2.183333333333334,92.18333333333334
214.4,220,94,160,-2.2666666666666675,92.26666666666667
217.2,224,96,160,-2.383333333333332,92.38333333333333
219.6,224,96,160,-2.4833333333333325,92.48333333333333
222.4,228,97,160,-2.6000000000000005,92.6
224.8,228,97,160,-2.700000000000001,92.7
